Randomization - Using given seed 1234567890
Setting spawn change to 100% , creature 02_watcher_plant
Setting spawn change to 100% , creature 02_watcher_plant
Setting spawn change to 100% , creature 06_hell_warrior
Applying factor 0.5 to creature 00_berzerker. Attributes str 1 spd 1 def 1 bal 1 sla 0 smh 1 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 01_stack_eyes. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 4 pur 1 par 0 mel 0 sol 0
Applying factor 0.5 to creature 00_acid_slime. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_dark_spider. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 1 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_chirper. Attributes str 3 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 2 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0a_horned_slime. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 06_skeleton. Attributes str 0 spd 1 def 0 bal 1 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 05_armored_jinn. Attributes str 0 spd 0 def 0 bal 0 sla 1 smh 1 pir 1 spr 1 foc 1 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 09_demon_bat. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 1 pir 1 spr 0 foc 1 ham 1 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_watcher_plant. Attributes str 0 spd 0 def 0 bal 0 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 06_hell_warrior. Attributes str 0 spd 2 def 0 bal 1 sla 3 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 2 mel 0 sol 1
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 00_kabasaur
Setting spawn change to 100% , creature 0c_maristella
Setting spawn change to 100% , creature 0c_maristella
Setting spawn change to 100% , creature 06_fanged_worm
Setting spawn change to 100% , creature 06_fanged_worm
Setting spawn change to 100% , creature 06_fanged_worm
Setting spawn change to 100% , creature 06_fanged_worm
Setting spawn change to 100% , creature 06_fanged_worm
Setting spawn change to 100% , creature 0c_maristella
Setting spawn change to 100% , creature 0c_maristella
Setting spawn change to 100% , creature 0c_maristella
Applying factor 0.5 to creature 00_kabasaur. Attributes str 2 spd 0 def 0 bal 1 sla 0 smh 1 pir 0 spr 1 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 06_fanged_worm. Attributes str 1 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 1 ham 1 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_maristella. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 2 ham 0 pur 1 par 0 mel 0 sol 0
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 08_star_serpent
Setting spawn change to 100% , creature 08_star_serpent
Setting spawn change to 100% , creature 02_dark_imp
Setting spawn change to 100% , creature 05_blood_brain
Setting spawn change to 100% , creature 05_blood_brain
Setting spawn change to 100% , creature 05_blood_brain
Setting spawn change to 100% , creature 08_claw_head
Setting spawn change to 100% , creature 08_claw_head
Setting spawn change to 100% , creature 08_claw_head
Setting spawn change to 100% , creature 08_claw_head
Setting spawn change to 100% , creature 05_horned_skull
Setting spawn change to 100% , creature 05_horned_skull
Setting spawn change to 100% , creature 05_horned_skull
Setting spawn change to 100% , creature 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Setting spawn change to 100% , creature 01_horned_slime
Setting spawn change to 100% , creature 0e_claw_head
Setting spawn change to 100% , creature 0e_claw_head
Setting spawn change to 100% , creature 0e_claw_head
Setting spawn change to 100% , creature 0e_claw_head
Setting spawn change to 100% , creature 0e_claw_head
Setting spawn change to 100% , creature 0c_hollow_mage
Applying factor 0.5 to creature 00_unused_a. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 6 par 3 mel 0 sol 1
Applying factor 0.5 to creature 08_star_serpent. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 1 pir 0 spr 0 foc 0 ham 1 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_dark_imp. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 2 foc 0 ham 0 pur 4 par 0 mel 0 sol 2
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_unused_b. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 1 foc 2 ham 0 pur 0 par 1 mel 0 sol 1
Applying factor 0.5 to creature 08_claw_head. Attributes str 0 spd 0 def 2 bal 0 sla 2 smh 3 pir 2 spr 2 foc 1 ham 2 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_blood_brain. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_horned_skull. Attributes str 0 spd 1 def 0 bal 0 sla 0 smh 0 pir 1 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 1
Applying factor 0.5 to creature 09_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_horned_slime. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 1 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_hollow_mage. Attributes str 0 spd 2 def 0 bal 1 sla 0 smh 0 pir 1 spr 8 foc 5 ham 0 pur 3 par 1 mel 0 sol 5
Applying factor 0.5 to creature 0e_claw_head. Attributes str 0 spd 3 def 0 bal 0 sla 0 smh 1 pir 2 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_freak
Setting spawn change to 100% , creature 09_koazul
Setting spawn change to 100% , creature 09_koazul
Setting spawn change to 100% , creature 09_koazul
Setting spawn change to 100% , creature 09_war_demon_2
Setting spawn change to 100% , creature 09_war_demon_2
Setting spawn change to 100% , creature 09_war_demon_2
Setting spawn change to 100% , creature 09_war_demon_2
Setting spawn change to 100% , creature 09_war_demon_2
Setting spawn change to 100% , creature 02_skeleton
Setting spawn change to 100% , creature 02_skeleton
Setting spawn change to 100% , creature 02_skeleton
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 0d_dweller
Setting spawn change to 100% , creature 02_dead_abraxus
Setting spawn change to 100% , creature 00_abraxus
Setting spawn change to 100% , creature 0c_fat_mole_c
Setting spawn change to 100% , creature 08_fat_mole_b
Applying factor 0.5 to creature 00_abraxus. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 3 foc 1 ham 1 pur 0 par 3 mel 0 sol 2
Applying factor 0.5 to creature 09_freak. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 3 spr 0 foc 0 ham 2 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 02_dead_abraxus. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 3 foc 1 ham 1 pur 0 par 3 mel 0 sol 2
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 09_war_demon_2. Attributes str 1 spd 0 def 1 bal 0 sla 0 smh 2 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 05_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 09_koazul. Attributes str 1 spd 0 def 0 bal 0 sla 1 smh 0 pir 1 spr 2 foc 0 ham 0 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_fat_mole_b. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_skeleton. Attributes str 0 spd 1 def 0 bal 1 sla 1 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 0a_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_fat_mole_c. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_dweller. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 2 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 00_earth_knight
Setting spawn change to 100% , creature 00_earth_knight
Setting spawn change to 100% , creature 00_earth_knight
Setting spawn change to 100% , creature 04_tree_ogre
Setting spawn change to 100% , creature 04_tree_ogre
Setting spawn change to 100% , creature 09_steel_servant
Setting spawn change to 100% , creature 09_steel_servant
Setting spawn change to 100% , creature 09_cocoon_plant
Setting spawn change to 100% , creature 09_cocoon_plant
Setting spawn change to 100% , creature 09_cocoon_plant
Setting spawn change to 100% , creature 09_cocoon_plant
Setting spawn change to 100% , creature 09_cocoon_plant
Setting spawn change to 100% , creature 04_berzerker
Setting spawn change to 100% , creature 04_berzerker
Setting spawn change to 100% , creature 04_berzerker
Setting spawn change to 100% , creature 04_berzerker
Setting spawn change to 100% , creature 06_elder
Setting spawn change to 100% , creature 06_elder
Setting spawn change to 100% , creature 02_karasu
Setting spawn change to 100% , creature 02_karasu
Setting spawn change to 100% , creature 06_elder
Setting spawn change to 100% , creature 02_karasu
Setting spawn change to 100% , creature 08_armored_guardian
Applying factor 0.5 to creature 00_earth_knight. Attributes str 0 spd 2 def 1 bal 0 sla 1 smh 0 pir 0 spr 1 foc 0 ham 1 pur 0 par 0 mel 0 sol 1
Applying factor 0.5 to creature 01_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_tree_ogre. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 1 foc 0 ham 1 pur 1 par 0 mel 2 sol 1
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_berzerker. Attributes str 1 spd 1 def 1 bal 1 sla 0 smh 1 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 09_steel_servant. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 3 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 09_cocoon_plant. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 08_armored_guardian. Attributes str 4 spd 0 def 1 bal 0 sla 1 smh 1 pir 0 spr 0 foc 0 ham 0 pur 1 par 1 mel 0 sol 0
Applying factor 0.5 to creature 06_elder. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 1 pir 1 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 02_karasu. Attributes str 0 spd 1 def 0 bal 1 sla 0 smh 0 pir 1 spr 0 foc 0 ham 1 pur 1 par 0 mel 1 sol 3
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0e_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 05_hell_hunter
Setting spawn change to 100% , creature 05_hell_hunter
Setting spawn change to 100% , creature 05_hell_hunter
Setting spawn change to 100% , creature 05_hell_hunter
Setting spawn change to 100% , creature 0a_dweller
Setting spawn change to 100% , creature 0a_dweller
Setting spawn change to 100% , creature 0a_dweller
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_tondrom
Setting spawn change to 100% , creature 0d_cocoon_plant
Setting spawn change to 100% , creature 0d_cocoon_plant
Setting spawn change to 100% , creature 0d_cocoon_plant
Setting spawn change to 100% , creature 0d_cocoon_plant
Setting spawn change to 100% , creature 04_king_edward
Setting spawn change to 100% , creature 01_unknown_b
Setting spawn change to 100% , creature 09_pulsating_heart
Setting spawn change to 100% , creature 0d_fat_mole_e
Applying factor 0.5 to creature 00_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_unknown_b. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 02_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_king_edward. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 05_hell_hunter. Attributes str 0 spd 0 def 1 bal 1 sla 1 smh 1 pir 1 spr 1 foc 1 ham 1 pur 1 par 0 mel 0 sol 1
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0a_dweller. Attributes str 1 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 09_pulsating_heart. Attributes str 3 spd 1 def 0 bal 0 sla 3 smh 0 pir 1 spr 3 foc 0 ham 0 pur 3 par 2 mel 2 sol 2
Applying factor 0.5 to creature 0d_tondrom. Attributes str 0 spd 0 def 1 bal 0 sla 0 smh 1 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0b_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0c_unknown_d. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 1 foc 1 ham 1 pur 1 par 0 mel 0 sol 1
Applying factor 0.5 to creature 0d_fat_mole_e. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_cocoon_plant. Attributes str 0 spd 0 def 0 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 1 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_deha
Setting spawn change to 100% , creature 0d_deha
Setting spawn change to 100% , creature 0d_deha
Setting spawn change to 100% , creature 0d_deha
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 06_mystic_tower
Setting spawn change to 100% , creature 06_mystic_tower
Setting spawn change to 100% , creature 01_berzerker
Setting spawn change to 100% , creature 01_berzerker
Setting spawn change to 100% , creature 01_berzerker
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 04_acid_skull
Setting spawn change to 100% , creature 08_dark_spider
Setting spawn change to 100% , creature 08_dark_spider
Setting spawn change to 100% , creature 08_dark_spider
Setting spawn change to 100% , creature 01_dweller
Setting spawn change to 100% , creature 01_dweller
Setting spawn change to 100% , creature 01_dweller
Setting spawn change to 100% , creature 0d_slasher
Setting spawn change to 100% , creature 01_dweller
Setting spawn change to 100% , creature 01_dweller
Setting spawn change to 100% , creature 00_duhrin
Setting spawn change to 100% , creature 05_blank
Setting spawn change to 100% , creature 04_auriel_b
Setting spawn change to 100% , creature 0b_blank
Setting spawn change to 100% , creature 0a_blank
Applying factor 0.5 to creature 00_duhrin. Attributes str 0 spd 0 def 0 bal 3 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0d_deha. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 1 foc 0 ham 0 pur 0 par 0 mel 3 sol 0
Applying factor 0.5 to creature 0d_slasher. Attributes str 0 spd 1 def 0 bal 0 sla 3 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 03_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 04_auriel_b. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 06_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 07_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_berzerker. Attributes str 1 spd 1 def 1 bal 1 sla 0 smh 1 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 06_mystic_tower. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 1 pur 0 par 1 mel 0 sol 0
Applying factor 0.5 to creature 04_acid_skull. Attributes str 0 spd 0 def 1 bal 1 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 01_dweller. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 2 pir 0 spr 0 foc 0 ham 0 pur 0 par 1 mel 1 sol 0
Applying factor 0.5 to creature 08_dark_spider. Attributes str 1 spd 0 def 0 bal 0 sla 0 smh 0 pir 1 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Applying factor 0.5 to creature 0f_door. Attributes str 0 spd 0 def 0 bal 0 sla 0 smh 0 pir 0 spr 0 foc 0 ham 0 pur 0 par 0 mel 0 sol 0
Setting spawn change to 100% , creature 0c_hanging_dead
Setting spawn change to 100% , creature 0c_hanging_dead
Setting spawn change to 100% , creature 0c_hanging_dead
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 09_sloth_bug
Setting spawn change to 100% , creature 05_hobble_worm
Setting spawn change to 100% , creature 05_hobble_worm
Setting spawn change to 100% , creature 02_gordoral
Setting spawn change to 100% , creature 02_gordoral
Setting spawn change to 100% , creature 02_gordoral
Setting spawn change to 100% , creature 02_gordoral
Setting spawn change to 100% , creature 05_hobble_worm
Setting spawn change to 100% , creature 05_hobble_worm
Setting spawn change to 100% , creature 05_hobble_worm
Setting spawn change to 100% , creature 0c_dybbuk
Setting spawn change to 100% , creature 01_blue_flicker
Setting spawn change to 100% , creature 01_blue_flicker
Setting spawn change to 100% , creature 01_blue_flicker
Setting spawn change to 100% , creature 01_blue_flicker
Setting spawn change to 100% , creature 00_dybbuk
Setting spawn change to 100% , creature 04_dybbuk
Setting spawn change to 100% , creature 04_dybbuk
